"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2019","Iceland","9 years","Females","Number","2 407",""
"2019","Iceland","10 years","Males","Number","2 488",""
"2019","Iceland","10 years","Females","Number","2 346",""
"2019","Iceland","11 years","Males","Number","2 382",""
"2019","Iceland","11 years","Females","Number","2 248",""
"2019","Iceland","12 years","Males","Number","2 359",""
"2019","Iceland","12 years","Females","Number","2 221",""
"2019","Iceland","13 years","Males","Number","2 292",""
"2019","Iceland","13 years","Females","Number","2 148",""
"2019","Iceland","14 years","Males","Number","2 281",""
"2019","Iceland","14 years","Females","Number","2 204",""
"2019","Iceland","15 years","Males","Number","2 180",""
"2019","Iceland","15 years","Females","Number","2 149",""
"2019","Iceland","16 years","Males","Number","2 126",""
"2019","Iceland","16 years","Females","Number","2 115",""
"2019","Iceland","17 years","Males","Number","2 211",""
"2019","Iceland","17 years","Females","Number","2 110",""
"2019","Iceland","18 years","Males","Number","2 311",""
"2019","Iceland","18 years","Females","Number","2 231",""
"2019","Iceland","19 years","Males","Number","2 208",""
"2019","Iceland","19 years","Females","Number","2 304",""
"2019","Iceland","20 years","Males","Number","2 456",""
"2019","Iceland","20 years","Females","Number","2 322",""
"2019","Iceland","21 years","Males","Number","2 580",""
"2019","Iceland","21 years","Females","Number","2 391",""
"2019","Iceland","22 years","Males","Number","2 717",""
"2019","Iceland","22 years","Females","Number","2 502",""
"2019","Iceland","23 years","Males","Number","2 737",""
"2019","Iceland","23 years","Females","Number","2 547",""
"2019","Iceland","24 years","Males","Number","2 950",""
"2019","Iceland","24 years","Females","Number","2 711",""
"2019","Iceland","25 years","Males","Number","3 091",""
"2019","Iceland","25 years","Females","Number","2 861",""
"2019","Iceland","26 years","Males","Number","3 123",""
"2019","Iceland","26 years","Females","Number","2 737",""
"2019","Iceland","27 years","Males","Number","3 218",""
"2019","Iceland","27 years","Females","Number","2 686",""
"2019","Iceland","28 years","Males","Number","3 270",""
"2019","Iceland","28 years","Females","Number","2 820",""
"2019","Iceland","29 years","Males","Number","3 100",""
"2019","Iceland","29 years","Females","Number","2 665",""
"2019","Iceland","30 years","Males","Number","3 116",""
"2019","Iceland","30 years","Females","Number","2 608",""
"2019","Iceland","31 years","Males","Number","2 857",""
"2019","Iceland","31 years","Females","Number","2 365",""
"2019","Iceland","32 years","Males","Number","2 693",""
"2019","Iceland","32 years","Females","Number","2 339",""
"2019","Iceland","33 years","Males","Number","2 599",""
"2019","Iceland","33 years","Females","Number","2 347",""
"2019","Iceland","34 years","Males","Number","2 718",""
"2019","Iceland","34 years","Females","Number","2 347",""
"2019","Iceland","35 years","Males","Number","2 739",""
"2019","Iceland","35 years","Females","Number","2 428",""
"2019","Iceland","36 years","Males","Number","2 786",""
"2019","Iceland","36 years","Females","Number","2 369",""
"2019","Iceland","37 years","Males","Number","2 711",""
"2019","Iceland","37 years","Females","Number","2 339",""
"2019","Iceland","38 years","Males","Number","2 736",""
"2019","Iceland","38 years","Females","Number","2 443",""
"2019","Iceland","39 years","Males","Number","2 678",""
"2019","Iceland","39 years","Females","Number","2 432",""
"2019","Iceland","40 years","Males","Number","2 451",""
"2019","Iceland","40 years","Females","Number","2 250",""
"2019","Iceland","41 years","Males","Number","2 331",""
"2019","Iceland","41 years","Females","Number","2 198",""
"2019","Iceland","42 years","Males","Number","2 486",""
"2019","Iceland","42 years","Females","Number","2 194",""
"2019","Iceland","43 years","Males","Number","2 421",""
"2019","Iceland","43 years","Females","Number","2 235",""
"2019","Iceland","44 years","Males","Number","2 363",""
"2019","Iceland","44 years","Females","Number","2 114",""
"2019","Iceland","45 years","Males","Number","2 531",""
"2019","Iceland","45 years","Females","Number","2 295",""
"2019","Iceland","46 years","Males","Number","2 501",""
"2019","Iceland","46 years","Females","Number","2 374",""
"2019","Iceland","47 years","Males","Number","2 282",""
"2019","Iceland","47 years","Females","Number","2 097",""
"2019","Iceland","48 years","Males","Number","2 178",""
"2019","Iceland","48 years","Females","Number","1 987",""
"2019","Iceland","49 years","Males","Number","2 195",""
"2019","Iceland","49 years","Females","Number","2 114",""
"2019","Iceland","50 years","Males","Number","2 208",""
"2019","Iceland","50 years","Females","Number","2 016",""
"2019","Iceland","51 years","Males","Number","2 150",""
"2019","Iceland","51 years","Females","Number","2 157",""
"2019","Iceland","52 years","Males","Number","2 317",""
"2019","Iceland","52 years","Females","Number","2 274",""
"2019","Iceland","53 years","Males","Number","2 267",""
"2019","Iceland","53 years","Females","Number","2 185",""
"2019","Iceland","54 years","Males","Number","2 199",""
"2019","Iceland","54 years","Females","Number","2 317",""
"2019","Iceland","55 years","Males","Number","2 245",""
"2019","Iceland","55 years","Females","Number","2 251",""
"2019","Iceland","56 years","Males","Number","2 209",""
"2019","Iceland","56 years","Females","Number","2 205",""
"2019","Iceland","57 years","Males","Number","2 115",""
"2019","Iceland","57 years","Females","Number","2 062",""
"2019","Iceland","58 years","Males","Number","2 226",""
"2019","Iceland","58 years","Females","Number","2 151",""
"2019","Iceland","59 years","Males","Number","2 218",""
"2019","Iceland","59 years","Females","Number","2 155",""
"2019","Iceland","60 years","Males","Number","2 066",""
"2019","Iceland","60 years","Females","Number","2 105",""
"2019","Iceland","61 years","Males","Number","2 130",""
"2019","Iceland","61 years","Females","Number","2 019",""
"2019","Iceland","62 years","Males","Number","2 023",""
"2019","Iceland","62 years","Females","Number","1 986",""
"2019","Iceland","63 years","Males","Number","1 907",""
"2019","Iceland","63 years","Females","Number","1 921",""
"2019","Iceland","64 years","Males","Number","1 850",""
"2019","Iceland","64 years","Females","Number","1 825",""
"2019","Iceland","65 years","Males","Number","1 825",""
"2019","Iceland","65 years","Females","Number","1 783",""
"2019","Iceland","66 years","Males","Number","1 712",""
"2019","Iceland","66 years","Females","Number","1 653",""
"2019","Iceland","67 years","Males","Number","1 596",""
"2019","Iceland","67 years","Females","Number","1 693",""
"2019","Iceland","68 years","Males","Number","1 681",""
"2019","Iceland","68 years","Females","Number","1 547",""
"2019","Iceland","69 years","Males","Number","1 566",""
"2019","Iceland","69 years","Females","Number","1 489",""
"2019","Iceland","70 years","Males","Number","1 430",""
"2019","Iceland","70 years","Females","Number","1 528",""
"2019","Iceland","71 years","Males","Number","1 400",""
"2019","Iceland","71 years","Females","Number","1 360",""
"2019","Iceland","72 years","Males","Number","1 287",""
"2019","Iceland","72 years","Females","Number","1 250",""
"2019","Iceland","73 years","Males","Number","1 257",""
"2019","Iceland","73 years","Females","Number","1 255",""
"2019","Iceland","74 years","Males","Number","1 111",""
"2019","Iceland","74 years","Females","Number","1 136",""
"2019","Iceland","75 years","Males","Number","985",""
"2019","Iceland","75 years","Females","Number","1 112",""
"2019","Iceland","76 years","Males","Number","940",""
"2019","Iceland","76 years","Females","Number","1 010",""
"2019","Iceland","77 years","Males","Number","789",""
"2019","Iceland","77 years","Females","Number","883",""
"2019","Iceland","78 years","Males","Number","703",""
"2019","Iceland","78 years","Females","Number","832",""
"2019","Iceland","79 years","Males","Number","698",""
"2019","Iceland","79 years","Females","Number","750",""
"2019","Iceland","80 years","Males","Number","652",""
"2019","Iceland","80 years","Females","Number","684",""
"2019","Iceland","81 years","Males","Number","633",""
"2019","Iceland","81 years","Females","Number","670",""
"2019","Iceland","82 years","Males","Number","560",""
"2019","Iceland","82 years","Females","Number","703",""
"2019","Iceland","83 years","Males","Number","493",""
"2019","Iceland","83 years","Females","Number","627",""
"2019","Iceland","84 years","Males","Number","455",""
"2019","Iceland","84 years","Females","Number","605",""
"2019","Iceland","85 years","Males","Number","429",""
"2019","Iceland","85 years","Females","Number","546",""
"2019","Iceland","86 years","Males","Number","404",""
"2019","Iceland","86 years","Females","Number","516",""
"2019","Iceland","87 years","Males","Number","349",""
"2019","Iceland","87 years","Females","Number","484",""
"2019","Iceland","88 years","Males","Number","307",""
"2019","Iceland","88 years","Females","Number","482",""
"2019","Iceland","89 years","Males","Number","253",""
"2019","Iceland","89 years","Females","Number","398",""
"2019","Iceland","90 years","Males","Number","193",""
"2019","Iceland","90 years","Females","Number","346",""
"2019","Iceland","91 years","Males","Number","155",""
"2019","Iceland","91 years","Females","Number","276",""
"2019","Iceland","92 years","Males","Number","116",""
"2019","Iceland","92 years","Females","Number","248",""
"2019","Iceland","93 years","Males","Number","100",""
"2019","Iceland","93 years","Females","Number","166",""
"2019","Iceland","94 years","Males","Number","57",""
"2019","Iceland","94 years","Females","Number","139",""
"2019","Iceland","95 years","Males","Number","38",""
"2019","Iceland","95 years","Females","Number","110",""
"2019","Iceland","96 years","Males","Number","30",""
"2019","Iceland","96 years","Females","Number","67",""
"2019","Iceland","97 years","Males","Number","16",""
"2019","Iceland","97 years","Females","Number","47",""
"2019","Iceland","98 years","Males","Number","11",""
"2019","Iceland","98 years","Females","Number","33",""
"2019","Iceland","99 years","Males","Number","8",""
"2019","Iceland","99 years","Females","Number","23",""
"2019","Iceland","Open-ended age class","Males","Number","11",""
"2019","Iceland","Open-ended age class","Females","Number","38",""
"2019","Iceland","Unknown","Males","Number","0",""
"2019","Iceland","Unknown","Females","Number","0",""
"2019","Liechtenstein","Less than 1 year","Males","Number","192",""
"2019","Liechtenstein","Less than 1 year","Females","Number","189",""
"2019","Liechtenstein","1 year","Males","Number","179",""
"2019","Liechtenstein","1 year","Females","Number","168",""
"2019","Liechtenstein","2 years","Males","Number","202",""
"2019","Liechtenstein","2 years","Females","Number","192",""
"2019","Liechtenstein","3 years","Males","Number","180",""
"2019","Liechtenstein","3 years","Females","Number","143",""
"2019","Liechtenstein","4 years","Males","Number","219",""
"2019","Liechtenstein","4 years","Females","Number","167",""
"2019","Liechtenstein","5 years","Males","Number","204",""
"2019","Liechtenstein","5 years","Females","Number","169",""
"2019","Liechtenstein","6 years","Males","Number","191",""
"2019","Liechtenstein","6 years","Females","Number","178",""
"2019","Liechtenstein","7 years","Males","Number","210",""
"2019","Liechtenstein","7 years","Females","Number","193",""
"2019","Liechtenstein","8 years","Males","Number","177",""
"2019","Liechtenstein","8 years","Females","Number","173",""
"2019","Liechtenstein","9 years","Males","Number","233",""
"2019","Liechtenstein","9 years","Females","Number","178",""
"2019","Liechtenstein","10 years","Males","Number","198",""
"2019","Liechtenstein","10 years","Females","Number","165",""
"2019","Liechtenstein","11 years","Males","Number","203",""
"2019","Liechtenstein","11 years","Females","Number","176",""
"2019","Liechtenstein","12 years","Males","Number","191",""
"2019","Liechtenstein","12 years","Females","Number","188",""
